"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","16q23.2","16","80616908","CDYL2","CDYL2","","","ENSG00000166446",NA,NA,"rs13329835-G","rs13329835",0,"13329835","intron_variant",0,"0.22","2E-16",15.698970004336,"",1.08,"[1.05-1.10]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","2q35","2","217431785","DIRC3","DIRC3","","","ENSG00000231672",NA,NA,"rs16857609-T","rs16857609",0,"16857609","intron_variant",0,"0.26","1E-15",15,"",1.08,"[1.06-1.10]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","3p26.1","3","4700592","ITPR1, EGOT","ITPR1","","","ENSG00000150995",NA,NA,"rs6762644-G","rs6762644",0,"6762644","intron_variant",0,"0.4","2E-12",11.698970004336,"",1.07,"[1.04-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","3p24.1","3","30641447","TGFBR2","TGFBR2","","","ENSG00000163513",NA,NA,"rs12493607-C","rs12493607",0,"12493607","intron_variant",0,"0.35","2E-8",7.69897000433602,"",1.06,"[1.03-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","4q24","4","105163621","TET2","TET2","","","ENSG00000168769",NA,NA,"rs9790517-T","rs9790517",0,"9790517","intron_variant",0,"0.23","4E-8",7.39794000867204,"",1.05,"[1.03-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","4q34.1","4","174925275","ADAM29","ADAM29","","","ENSG00000168594",NA,NA,"rs6828523-C","rs6828523",0,"6828523","intron_variant",0,"0.87","4E-16",15.397940008672,"",1.11,"[1.09-1.15]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","5q11.2","5","58888234","RAB3C","RAB3C - PDE4D","ENSG00000152932","ENSG00000113448","",28840,80804,"rs10472076-C","rs10472076",0,"10472076","regulatory_region_variant",1,"0.38","3E-8",7.52287874528034,"",1.05,"[1.03-1.07]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","5q33.3","5","158817075","EBF1","EBF1","","","ENSG00000164330",NA,NA,"rs1432679-C","rs1432679",0,"1432679","intron_variant",0,"0.43","2E-14",13.698970004336,"",1.07,"[1.05-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","12p11.22","12","28002147","PTHLH","PTHLH - NA","ENSG00000087494","","",29414,NA,"rs10771399-A","rs10771399",0,"10771399","intergenic_variant",1,"0.88","8E-31",30.0969100130081,"",1.16,"[1.14-1.2]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","14q24.1","14","68567965","RAD51L1","RAD51B","","","ENSG00000182185",NA,NA,"rs999737-C","rs999737",0,"999737","intron_variant",0,"0.77","3E-19",18.5228787452803,"",1.09,"[1.06-1.11]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","2q31.1","2","173348166","CDCA7","RPS2P18 - CDCA7","ENSG00000231735","ENSG00000144354","",49654,6654,"rs1550623-A","rs1550623",0,"1550623","intron_variant",1,"0.84","3E-8",7.52287874528034,"",1.06,"[1.03-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","5q11.2","5","59041654","PDE4D","PDE4D","","","ENSG00000113448",NA,NA,"rs1353747-T","rs1353747",0,"1353747","intron_variant",0,"0.905","3E-8",7.52287874528034,"",1.09,"[1.05-1.12]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","8q21.13","8","75505702","HNF4G","HNF4G","","","ENSG00000164749",NA,NA,"rs2943559-G","rs2943559",0,"2943559","intron_variant",0,"0.07","6E-15",14.2218487496164,"",1.13,"[1.09-1.17","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10p12.31","10","22026914","DNAJC1","DNAJC1 - ADIPOR1P1","ENSG00000136770","ENSG00000232497","",23145,136078,"rs11814448-C","rs11814448",0,"11814448","intergenic_variant",1,"0.02","9E-16",15.0457574905607,"",1.26,"[1.18-1.35]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2010-10-07,20852631,"Antoniou AC",2010-09-19,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/20852631","A locus on 19p13 modifies risk of breast cancer in BRCA1 mutation carriers and is associated with hormone receptor-negative breast cancer in the general population.","Breast cancer","1,193 European ancestry cases, 1,190 European ancestry controls","2,974 European ancestry cases, 3,012 European ancestry controls","19p13.11","19","17278895","ANKLE1, C19orf62, ABHD8","BABAM1, USHBP1","","","ENSG00000105393, ENSG00000130307",NA,NA,"rs8170-A","rs8170",0,"8170","synonymous_variant",0,"0.17","2E-9",8.69897000433602,"",1.26,"[1.17-1.35]","Illumina [555616]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000801","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","5p15.33","5","1279675","TERT","TERT","","","ENSG00000164362",NA,NA,"rs10069690-T","rs10069690",0,"10069690","intron_variant",0,"0.321","5E-12",11.301029995664,"",1.15,"[1.11-1.20]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","6q25.1","6","151627231","ESR1","CCDC170 - ESR1","ENSG00000120262","ENSG00000091831","",6038,29460,"rs2046210-A","rs2046210",0,"2046210","regulatory_region_variant",1,"0.423","5E-16",15.301029995664,"",1.15,"[1.11-1.19]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","10q21.2","10","62518923","ZNF365","ZNF365 - ALDH7A1P4","ENSG00000138311","ENSG00000234489","",38635,222285,"rs10995190-G","rs10995190",0,"10995190","intron_variant",1,"0.846","1E-7",7,"",1.12,"[1.08-1.18]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","16q12.1","16","52552429","TOX3","CASC16","","","ENSG00000249231",NA,NA,"rs3803662-T","rs3803662",0,"3803662","non_coding_transcript_exon_variant",0,"0.267","6E-13",12.2218487496164,"",1.14,"[1.10-1.18]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","19p13.11","19","17278895","MERIT40","BABAM1, USHBP1","","","ENSG00000105393, ENSG00000130307",NA,NA,"rs8170-A","rs8170",0,"8170","synonymous_variant",0,"0.191","9E-13",12.0457574905607,"",1.15,"[1.11-1.20]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","1p36.22","1","10506158","PEX14","PEX14","","","ENSG00000142655",NA,NA,"rs616488-A","rs616488",0,"616488","intron_variant",0,"0.665","1E-8",8,"",1.1,"[1.06-1.14]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","5q33.3","5","158817075","EBF1","EBF1","","","ENSG00000164330",NA,NA,"rs1432679-C","rs1432679",0,"1432679","intron_variant",0,"0.435","7E-6",5.15490195998574,"",1.08,"[1.04-1.11]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","12q22","12","95633983","NTN4","PGAM1P5","","","ENSG00000257150",NA,NA,"rs17356907-A","rs17356907",0,"17356907","intron_variant",0,"0.702","9E-6",5.04575749056067,"",1.09,"[1.04-1.12]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","13q13.1","13","32398489","BRCA2, N4BP2L1","BRCA2","","","ENSG00000139618",NA,NA,"rs11571833-T","rs11571833",0,"11571833","stop_gained",0,"0.496","6E-6",5.22184874961636,"",1.52,"[1.31-1.77]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","16q12.2","16","53779455","FTO, MIR1972-2","FTO","","","ENSG00000140718",NA,NA,"rs17817449-T","rs17817449",0,"17817449","intron_variant",0,"0.526","6E-7",6.22184874961636,"",1.09,"[1.05-1.12]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2013-09-12,23535733,"Garcia-Closas M",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535733","Genome-wide association studies identify four ER negative-specific breast cancer risk loci.","Breast cancer","4,193 European ancestry cases, 35,194 European ancestry controls","6,514 European ancestry cases, 41,455 European ancestry controls","22q13.1","22","40480230","MKL1","MRTFA","","","ENSG00000196588",NA,NA,"rs6001930-C","rs6001930",0,"6001930","intron_variant",0,"0.107","2E-6",5.69897000433602,"",1.14,"[1.08-1.20]","Illumina [NR]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001930","Genome-wide genotyping array"
2010-07-12,20585626,"Long J",2010-06-24,"PLoS Genet","www.ncbi.nlm.nih.gov/pubmed/20585626","Identification of a functional genetic variant at 16q12.1 for breast cancer risk: results from the Asia Breast Cancer Consortium.","Breast cancer","2,073 Chinese ancestry cases, 2,084 Chinese ancestry controls","15,159 East Asian ancestry cases, 12,993 East Asian ancestry controls, 2,797 European ancestry cases, 2,662 European ancestry controls","16q12.1","16","52565276","TOX3","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-T","rs4784227",0,"4784227","intron_variant",0,"0.24","1E-28",28,"(all races combined)",1.24,"[1.20-1.29]","Affymetrix [684457]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000709","Genome-wide genotyping array"
2010-12-09,21060860,"Gaudet MM",2010-10-28,"PLoS Genet","www.ncbi.nlm.nih.gov/pubmed/21060860","Common genetic variants and modification of penetrance of BRCA2-associated breast cancer.","Breast cancer in BRCA2 mutation carriers","899 European ancestry cases, 804 European ancestry controls","1,264 European ancestry cases, 1,222 European ancestry controls","10q26.13","10","121586602","FGFR2","FGFR2","","","ENSG00000066468",NA,NA,"rs2981575-?","rs2981575",0,"2981575","intron_variant",0,"0.42","1E-8",8,"",1.28,"[1.18-1.39]","Affymetrix [592163]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000846","Genome-wide genotyping array"
2012-03-17,22383897,"Long J",2012-02-23,"PLoS Genet","www.ncbi.nlm.nih.gov/pubmed/22383897","Genome-wide association study in east Asians identifies novel susceptibility loci for breast cancer.","Breast cancer","2,918 Chinese ancestry cases, 2,324 Chinese ancestry controls","up to 16,173 East Asian ancestry cases, up to 18,282 East Asian ancestry controls","6q25.1","6","149287738","TAB2","TAB2","","","ENSG00000055208",NA,NA,"rs9485372-G","rs9485372",0,"9485372","intron_variant",0,"0.55","4E-12",11.397940008672,"",1.11,"[1.09-1.15]","Affymetrix [690947]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001420","Genome-wide genotyping array"
2015-04-01,25038754,"Cai Q",2014-07-20,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25038754","Genome-wide association analysis in East Asians identifies breast cancer susceptibility loci at 1q32.1, 5q14.3 and 15q26.1.","Breast cancer","2,867 Chinese ancestry cases, 2,285 Chinese ancestry controls, 2,246 Korean ancestry cases, 2,052 Korean ancestry controls","5,029 Chinese ancestry cases, 5,302 Chinese ancestry controls, 6,066 Korean ancestry cases, 8,003 Korean ancestry controls, 6,572 Japanese ancestry cases, 6,539 Japanese ancestry controls, 16,003 European ancestry cases, 41,335 European ancestry controls","5q14.3","5","91436408","ARRDC3","ARRDC3-AS1","","","ENSG00000281357",NA,NA,"rs10474352-C","rs10474352",0,"10474352","intron_variant",0,"0.482","2E-9",8.69897000433602,"(East Asian)",1.09,"[1.06-1.12]","Affymetrix [up to 1930412] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST002537","Genome-wide genotyping array"
2015-04-01,25038754,"Cai Q",2014-07-20,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25038754","Genome-wide association analysis in East Asians identifies breast cancer susceptibility loci at 1q32.1, 5q14.3 and 15q26.1.","Breast cancer","2,867 Chinese ancestry cases, 2,285 Chinese ancestry controls, 2,246 Korean ancestry cases, 2,052 Korean ancestry controls","5,029 Chinese ancestry cases, 5,302 Chinese ancestry controls, 6,066 Korean ancestry cases, 8,003 Korean ancestry controls, 6,572 Japanese ancestry cases, 6,539 Japanese ancestry controls, 16,003 European ancestry cases, 41,335 European ancestry controls","15q26.1","15","90968837","PRC1","PRC1-AS1, PRC1","","","ENSG00000258725, ENSG00000198901",NA,NA,"rs2290203-G","rs2290203",0,"2290203","3_prime_UTR_variant",0,"0.504","4E-8",7.39794000867204,"(East Asian)",1.08,"[1.05-1.11]","Affymetrix [up to 1930412] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST002537","Genome-wide genotyping array"
2014-04-10,24143190,"Low SK",2013-10-15,"PLoS One","www.ncbi.nlm.nih.gov/pubmed/24143190","Genome-wide association study of breast cancer in the Japanese population.","Breast cancer","2,642 Japanese ancestry cases, 2,099 Japanese ancestry controls","2,885 Japanese ancestry cases, 3,395 Japanese ancestry controls","16q12.1","16","52552429","TOX3, LOC643714","CASC16","","","ENSG00000249231",NA,NA,"rs3803662-T","rs3803662",0,"3803662","non_coding_transcript_exon_variant",0,"0.522","3E-11",10.5228787452803,"",1.213,"[1.146-1.284]","Illumina [5335291] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST002234","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","8p11.23","8","37000965","Intergenic","KCNU1 - SMARCE1P4","ENSG00000215262","ENSG00000253650","",64840,94185,"rs13365225-A","rs13365225",0,"13365225","intergenic_variant",1,"0.83","1E-8",8,"",1.0526316,"[1.02-1.08]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","2p24.1","2","19121042","NR","LINC01376","","","ENSG00000236204",NA,NA,"rs12710696-T","rs12710696",0,"12710696","intron_variant",0,"0.36","4E-7",6.39794000867204,"",1.04,"[1.02-1.06]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","2q35","2","217431785","NR","DIRC3","","","ENSG00000231672",NA,NA,"rs16857609-T","rs16857609",0,"16857609","intron_variant",0,"0.26","1E-17",17,"",1.08,"[1.06-1.11]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","9p21.3","9","22062135","NR","CDKN2B-AS1","","","ENSG00000240498",NA,NA,"rs1011970-T","rs1011970",0,"1011970","intron_variant",0,"0.17","4E-9",8.39794000867204,"",1.06,"[1.03-1.08]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
2021-03-30,32808324,"Hu J",2020-08-17,"Genet Epidemiol","www.ncbi.nlm.nih.gov/pubmed/32808324","Supervariants identification for breast cancer.","Breast cancer","5,653 cases, 28,241 controls",NA,"10q26.13","10","121586602","NR","FGFR2","","","ENSG00000066468",NA,NA,"rs2981575-?","rs2981575",0,"2981575","intron_variant",0,"","2E-54",53.698970004336,"",1.29,"[NR]","NR [41502298] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST011433","Genome-wide genotyping array"
2021-03-30,32808324,"Hu J",2020-08-17,"Genet Epidemiol","www.ncbi.nlm.nih.gov/pubmed/32808324","Supervariants identification for breast cancer.","Breast cancer","5,653 cases, 28,241 controls",NA,"16q12.1","16","52565276","NR","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-?","rs4784227",0,"4784227","intron_variant",0,"","7E-39",38.1549019599857,"",1.27,"[NR]","NR [41502298] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST011433","Genome-wide genotyping array"
2021-02-26,32514122,"Ishigaki K",2020-06-08,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/32514122","Large-scale genome-wide association study in a Japanese population identifies novel susceptibility loci across different diseases.","Breast cancer","5,552 Japanese ancestry cases, 89,731 Japanese ancestry controls",NA,"16q12.1","16","52565276","","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-T","rs4784227",0,"4784227","intron_variant",0,"0.229797027","4E-21",20.397940008672,"",1.249785,"[1.19319124-1.309062956]","Illumina [8919992] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90013695","Genome-wide genotyping array"
2021-02-26,32514122,"Ishigaki K",2020-06-08,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/32514122","Large-scale genome-wide association study in a Japanese population identifies novel susceptibility loci across different diseases.","Breast cancer","5,552 Japanese ancestry cases, 89,731 Japanese ancestry controls",NA,"5q11.2","5","56758507","","C5orf67 - MAP3K1","ENSG00000225940","ENSG00000095015","",152275,57042,"rs112776581-T","rs112776581",0,"112776581","intergenic_variant",1,"0.09528834","6E-9",8.22184874961636,"",1.2234231,"[1.143234678-1.309236175]","Illumina [8919992] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90013695","Genome-wide genotyping array"
